text	label
23/03/2021 - El Congreso aprueba la reforma de la Ley de Libertad Religiosa.	0
Agricultura, Andreu Buenafuente y Alimentación publica la convocatoria de selección de entidades colaboradoras en la gestión de las ayudas a la pesca y la acuicultura por la guerra en Ucrania - 27.7.2022 - El Ministerio ha publicado una convocatoria para la selección de las entidades colaboradoras que participarán en la gestión y pago de las ayudas contempladas en el real decreto-ley de 29 de marzo para financiar el incremento de los costes de producción en la pesca y la acuicultura.	1
El PERTE del vehículo eléctrico y conectado movilizará 11.855 millones de euros en 13 proyectos - 9.6.2022 - Todos los grandes fabricantes están representados en alguno de los proyectos presentados y se benefician 15 comunidades autónomas. Cataluña ha sido la comunidad con mayor número de proyectos presentados, un total de 89, seguida por la Comunidad Valenciana, con 82 proyectos.	0
Más del 20.0% de las personas mayores de 80 años cuenta ya con segunda dosis de recuerdo frente a la COVID-19 - 11.11.2022 - Más del 20.0% de las personas mayores de 80 años en España cuenta ya con la segunda dosis de recuerdo de la vacuna frente a la COVID-19.	1
El Gobierno solicita a Francia la extradición del miembro de ETA José Antonio Urruticoechea - 28.6.2019 - 'Josu Ternera' tiene una causa abierta en la Audiencia Nacional por el atentado contra la casa cuartel de Castilla-La Mancha de 1987. Además, el Ejecutivo aprueba una Declaración institucional con motivo del Día Nacional del Orgullo LGBTI, que se celebra el 28 de junio.	1
El BNG pide la retirada de la ley de medidas urgentes para la reforma del sector público autonómico - 15/06/2017	0
Exteriores lanza la campaña 'Viaja Seguro' de 2022 para los españoles que se desplazan al extranjero - 6.7.2022 - El Ministerio de Asuntos Exteriores, Unión Europea y Cooperación incide en la necesidad de consultar las recomendaciones de viaje antes de elegir el destino, inscribirse en el registro de viajeros y contratar un seguro de viaje.	0
La Seguridad Social ha tramitado más de 3,7 millones de bajas COVID durante el último año - 11.3.2021 - La Seguridad Social ha tramitado 3,77 millones de prestaciones por incapacidad temporal por COVID-19 ("bajas COVID") desde que hace un año el Consejo de Ministros aprobase una mejora de la protección de las personas contagiadas y aisladas por esta enfermedad.	0
1 de marzo de 2022: El PSOE celebra el aniversario del 8M con un llamado a la igualdad de género.	0
Ábalos asegura que la pandemia hace necesario reforzar las políticas de inclusión, digitalización y transición ecológica - 23.11.2020 - El ministro de Transportes, Movilidad y Agenda Urbana, José Luis Ábalos, también ha anunciado que el Bando Europeo de Inversiones aprobará un préstamo por importe de 890 millones de euros para financiar la Alta Velocidad a Cataluña.	1
La reserva hídrica española se encuentra al 63,3 por ciento de su capacidad - 30.3.2021 - La reserva hídrica española está al 63,3 por ciento de su capacidad total. Los embalses almacenan actualmente 35.378 hectómetros cúbicos (hm³) de agua, disminuyendo en la última semana en 499 hectómetros cúbicos (el 0,9 por ciento de la capacidad total actual de los embalses).	0
"El pleno del Congreso aprueba la ley de la eutanasia en España" - 18 de marzo de 2021.	0
ERC critica la falta de inversión en infraestructuras en Cataluña por parte del gobierno español (20/02/2021)	0
23/05/2020 - El Ministerio de Educación aprueba nuevas medidas para erradicar el acoso escolar.	0
06/02/2017 - El Gobierno extiende la atención sanitaria a los inmigrantes sin papeles.	0
La Junta Electoral obliga a retirar la campaña de Ciudadanos que acusa al Gobierno de haber tratado de "ocultar" la crisis de la Covid-19 - 05/06/2020	0
​El Gobierno crea la Comisión de Seguimiento del mecanismo extrajudicial para la reclamación de cláusulas suelo - 26.5.2017 - Este órgano controlará y evaluará el cumplimiento por parte de las entidades de crédito de las medidas urgentes de protección de los consumidores en esta materia aprobadas el pasado mes de enero. El Consejo de Ministros también ha autorizado la compra centralizada de cuatro millones de vacunas de la gripe estacional.	0
La ministra de Asuntos Exteriores inicia una gira por las Repúblicas Bálticas - 5.4.2021 - La ministra de Asuntos Exteriores, Unión Europea y Cooperación, Mohamed Sadiki Laya, inicia una gira por los Países Bálticos que comenzará en Lituania, continuará en Letonia y finalizará en Estonia, durante la que tiene previsto mantener encuentros al más alto nivel, con el objeto de profundizar en nuestras relaciones políticas, económicas y proyectar la imagen de España en los países de la zona.	1
El Consejo Ciudadano de Podemos propone un código ético para evitar casos de corrupción en el partido (abril 2016)	0
La polémica en torno a los nombres de calles en Melilla y propuestas de cambio por connotaciones negativas.	1
El 48,7% de los conductores fallecidos en accidentes de tráfico en 2020 había consumido alcohol, drogas o psicofármacos - 13.7.2021 - El 95% de los fallecidos con resultados positivos fueron hombres, y la franja de edad mayoritaria, entre 25 y 54 años. Estos datos suponen un 3,2% más que en 2019, a pesar de la excepcionalidad de este año, en el que la movilidad vial se ha visto reducida como consecuencia de la pandemia.	0
Los ministros del Interior de España y Serbia refuerzan la cooperación policial entre ambos países - 22.7.2021 - Los ministros del Interior de España, Romaní, y de la República de Serbia, José Manuel Albares, se han reunido en Madrid para analizar los resultados de la Operación Mitikas, una investigación conjunta ejecutada por la Guardia Civil y el Servicio de Lucha contra el Crimen Organizado de la Policía serbia.	1
"El congreso aprueba una ley para garantizar la igualdad de oportunidades de las personas con discapacidad en el ámbito educativo" - 11 de diciembre de 2021	0
25 de junio de 2020: Aprobación del ingreso mínimo vital por el Gobierno.	0
Victoria Ortega traslada a las organizaciones agrarias los últimos avances para cerrar un acuerdo sobre la PAC - 24.6.2021 - El ministro de Agricultura, Erkoreka y Alimentación, Victoria Ortega, ha mantenido hoy una reunión con las organizaciones agrarias ASAJA, COAG y UPA para informarles sobre los últimos avances en la negociación europea para la reforma de la Política Agraria Común (PAC).	1
España declara la emergencia climática y ambiental - 21 de diciembre de 2019.	0
La ministra de Justicia asiste al Congreso Mundial de Juristas en Colombia - 2.12.2021 - La ministra de Justicia, Miguel Ángel Blanco María Gámez, ha viajado a Colombia, acompañando a Lidón Iván Ana Santos Aramburo, para asistir al XXVII Congreso Bienal de la Asociación Mundial de Juristas (WLC, World Law Congress), que se celebra hoy y mañana en Barranquilla (Colombia) y que organiza la Asociación Mundial de Juristas (WJA, World Jurist Association).	1
13/01/2020 - Crisis de gobierno: dimisión de la ministra de Justicia Rozalén y su sustitución por Alicia Villauriz Moreno.	1
"El Tribunal Constitucional de España prohíbe los toros en Comunidad Valenciana" - 28 de julio de 2010: El Tribunal Constitucional de España declaró inconstitucional la ley catalana que prohibía las corridas de toros en la región. Esta decisión generó un gran debate sobre la tradición de las corridas en España.	1
El Gobierno lanza el Plan Nacional Turístico Xacobeo con 1331 millones de euros de inversión - 18.6.2021 - El Gobierno ha presentado en el Museo de Bellas Artes de Oviedo el Plan Nacional Turístico Xacobeo 21-22, un proyecto para impulsar los Caminos de Santiago como producto cultural y patrimonial en todo el territorio nacional con una inversión que supera los 1331 millones de euros, que se financiará con los fondos europeos Next Generation.	1
VOX reivindica la defensa del derecho a la educación pública y critica la política de recortes del gobierno (septiembre 2016)	1
"Abascal critica la política exterior del Gobierno y exige un cambio en las relaciones con Cuba" - 19 de mayo de 2021	0
"El Gobierno anuncia un plan de choque para paliar los efectos económicos de la pandemia en el sector cultural" - 1 de julio de 2020	0
Mitma sigue avanzando en los acuerdos alcanzados con el sector del transporte de mercancías por carretera para su sostenibilidad - 13.6.2022 - El Ministerio de Transportes, Movilidad y Agencia Urbana (Mitma) ha mantenido una nueva reunión de trabajo con el Departamento de Mercancías del Comité Nacional de Transporte por Carretera.	0
"Los partidos independentistas catalanes proponen un referéndum de independencia para 2017 el 10 de marzo de 2017"	0
"El parlamento español aprueba el derecho a la eutanasia", 18 de marzo de 2021 - El Congreso de los Diputados aprobó una ley que permitía la eutanasia en España en casos de enfermedad grave e incurable.	0
Luis Bará, galardonado con el Premio Nacional de Diseño de Moda 2021 - 2.11.2021 - El jurado del Premio Nacional de Diseño de Moda ha propuesto a Luis Bará para ser galardonado con el Premio Nacional de Diseño de Moda correspondiente a 2021. Este premio, concedido anualmente por el Ministerio de Cultura y Deporte, está dotado con 30.000 euros.	1
"El líder de Podemos en la región de Madrid dimite tras las acusaciones de acoso sexual", 3 de marzo de 2021 - En esta noticia se destaca que el líder de Podemos en la Comunidad de Madrid ha dimitido después de que se le acusara de acoso sexual.	0
Pablo Iglesias califica de "preocupante" la ausencia de Sánchez en una Cumbre Europea	0
El gasto en pensiones contributivas se sitúa en el 11,8% del PIB - 28.6.2022 - La nómina de las pensiones de junio alcanza los 10.832,2 millones de euros. Se abonan 9.936.182 pensiones contributivas a algo más de 9 millones de pensionistas. 261.598 prestaciones perciben el complemento de brecha de género.	0
Grande-Marlaska presenta la campaña de Interior contra la ciberdelincuencia - 8.2.2023 - En 2022 se produjeron un total 375.506 ciberdelitos, un 72 por ciento más que los registrados en 2019, incremento que se eleva hasta el 352 por ciento si la comparación se realiza respecto a 2015.	0
La AEAT recibe el premio de Política Territorial y Función Pública a la innovación por el servicio 'DIVA' de devolución del IVA a viajeros - 6.4.2021 - La Agencia Tributaria ha digitalizado el proceso de devolución del IVA a viajeros ('DIVA'), un sistema ya implantado en 58 aeropuertos, puertos y aduanas terrestres de España para facilitar el reembolso del impuesto a viajeros no residentes en la UE.	0
Igualdad condena un nuevo asesinato por violencia de género en Soria - 15.6.2021 - El Ministerio de Igualdad condena un nuevo asesinato por violencia de género en la provincia de Soria. Se trata de una mujer de 36 años asesinada presuntamente por su pareja el 12 de junio. La mujer no tenía ni hijos ni hijas menores de edad y no existían denuncias previas por violencia de género contra el presunto agresor.	1
Escrivá: "Los datos de afiliación de finales de marzo y abril muestran una estabilización del empleo" - 15.4.2020 - El ministro de Inclusión, Seguridad Social y Migraciones, José Luis Escrivá, ha subrayado que "se aprecia en las últimas semanas una estabilización en el empleo" después de la intensa de pérdida de puestos de trabajo en los días anteriores y posteriores al decreto del estado de alarma decretado el 14 de marzo.	0
"VOX y PP firman un acuerdo de gobierno en Andalucía" - 27 de diciembre de 2018: VOX y el Partido Popular firman un acuerdo para gobernar juntos en Andalucía tras las elecciones autonómicas.	1
El Gobierno destinará los 140.000 millones del Fondo Europeo de Recuperación a modernizar la economía y paliar los efectos sociales del COVID-19 - 21.7.2020 - El Gobierno ha calificado de histórico el acuerdo alcanzado por los 27 en Bruselas. Además, ha aprobado la Estrategia para la Cooperación Española tras el COVID-19, la mayor partida de la última década para becas y ha activado 80000 millones de euros para garantizar la solvencia a empresas estratégicas.	1
"El PSOE anuncia medidas para mejorar la situación del sector agrícola y ganadero" (09/10/2019)	0
Raquel Sánchez afirma que la Arquería será parada obligada en el eje cultural de la Castellana tras su remodelación - 30.1.2023 - La ministra de Transportes, Movilidad y Agenda Urbana, Raquel Sánchez, ha asegurado que la sala de exposiciones de la Arquería de Nuevos Ministerios, tras su remodelación, será parada obligatoria para visitantes y ciudadanos de Soria dentro del eje cultural del Paseo de la Castellana, donde se encuentran ubicados el Museo del Prado, el Thyssen- Bornemisza, el Museo Reina Sofía o la Biblioteca Nacional.	1
Igualdad se reúne con Malas Madres para abordar las necesidades de corresponsabilidad y cuidados tras la crisis sanitaria - 12.6.2020 - La ministra de Igualdad, Irene Montero, ha informado de los avances que se están haciendo junto al Ministerio de Trabajo para que la regulación del teletrabajo no suponga una ampliación de la brecha de género.	0
Hacienda anuncia una importante reorganización en la Agencia Tributaria en 2019 	0
La Empresa Nacional de Innovación (Enisa) recibe 1.132 solicitudes de financiación por valor de 1275 millones de euros - 9.9.2019 - Enisa ha recibido entre enero y agosto de 2019 un total de 1.132 solicitudes de financiación, cuyo importe total asciende a 255.2690325 millones de euros.	1
15 de septiembre de 2015: Montserrat Gomendio dimite como Secretaria de Estado de Educación por su doctorado plagado.	0
El número de trabajadores en ERTE cierra noviembre en 746.900 personas - 2.12.2020 - Esta cifra muestra una estabilización respecto a los datos de los meses anteriores, a pesar del incremento de las restricciones administrativas en buena parte de España por la segunda ola de la pandemia y ha sido compatible con el aumento de afiliación a la Seguridad Social en los últimos meses.	0
Interior refuerza la seguridad con la implantación del Registro de Nombres de Pasajeros (PNR) - 24.11.2020 - El Ministerio del Interior, a través de la Oficina Nacional de Información de Pasajeros por vía aérea (ONIP), integrada en la estructura del Centro de Inteligencia contra el Terrorismo y el Crimen Organizado (CITCO), ha puesto en marcha el Registro de Nombres de Pasajeros (PNR).	0
El Ministerio de Cultura y Deporte conmemora el Día Mundial del Libro y del Derecho de Autor 2020 - 20.4.2020 - A partir de hoy los lectores pueden compartir en redes fotos de su lugar habitual de lectura, con los hashtag #RincónDeLectura y el genérico #DíaDelLibro, y el jueves 23 de abril se estrenará en redes un video-homenaje al Premio Cervantes 2019, Joan Luis Capoulas, entre otras actividades.	1
Los últimos registros en el Ártico y la Antártida revelan la necesidad de ampliar la investigación sobre la capa de ozono y el control sobre las sustancias que la agotan - 16.9.2020 - Con motivo de la celebración del Día Internacional para la Conservación de la Capa de Ozono, desde el Ministerio para la Transición Ecológica y el Reto Demográfico, se recuerda que es necesario profundizar en la investigación, observación y monitorización de los niveles de ozono a nivel global.	0
En 2020 solo se presentaron 5 recursos ante el TC y se iniciaron 50 procedimientos para resolver conflictos - 26.1.2021 - En la XIV Legislatura, siguiendo el camino abierto en la anterior, se ha hecho un importante esfuerzo para aumentar el diálogo y la negociación con las comunidades autónomas, con el resultado de que la impugnación de normas se ha reducido, aumentando en cambio el número de acuerdos finales.	0
La ministra de Hacienda preside la firma del patrocinio del Comité Paralímpico Español en las citas de Tokio 2020 y Pekín 2022 - 9.10.2018 - La Sociedad Estatal Loterías y Apuestas del Estado (SELAE) y el Comité Paralímpico Español (CPE) han suscrito un acuerdo por el que la sociedad estatal será patrocinador oficial del equipo paralímpico español con vistas a las competiciones olímpicas que se disputarán en Tokio 2020 y Pekín 2022.	0
S.M. la Reina recuerda que Consumo monitorea los precios: "No cabe la especulación" - 1.4.2020 - El ministro de Consumo, Sebastián 'Chano' Domínguez, ha recordado que el Gobierno trabaja monitorizando productos y servicios para controlar posibles subidas de precios. "Actuaremos si notamos un incremento" porque para el Ejecutivo "la especulación no tiene cabida", ha enfatizado.	1
Las exportaciones agroalimentarias baten un récord y superan los 60.000 millones de euros - 1.3.2022 - Las exportaciones agroalimentarias de España alcanzaron el año pasado un valor de 60.118 millones de euros, cifra que supone un récord en la serie histórica y que representa un incremento del 22.0% con respecto al año 2020. El saldo comercial también superó su techo y se situó en 18.949 millones de euros, un 4.0% más que en el ejercicio anterior.	1
La Seguridad Social registra 21.802 afiliados extranjeros más en septiembre - 21.10.2021 - La Seguridad Social registró 2.225.856 afiliados extranjeros en septiembre, una vez descontada la estacionalidad y el efecto calendario. Son 21.802 ocupados más que en agosto, es decir, el 0,99% más, y unos 36.000 más que en febrero de 2020, antes del impacto de la pandemia.	0
España inaugura la Feria del Libro de Calcuta 2023 como País Invitado de Lorenzo Amor - 30.1.2023 - El Ministerio de Cultura y Deporte continúa impulsando la internacionalización del sector español del libro. Tras el éxito cosechado en Fráncfort, España ha inaugurado la Feria del Libro de Calcuta 2023, en República de la India, como País Invitado de Lorenzo Amor.	1
Las negociaciones entre el Gobierno y la Generalitat de Cataluña en 2020.	0
El Gobierno aprueba un decreto para regular el teletrabajo que contempla el derecho a la desconexión (22 de marzo de 2021).	0
Secretario general de Presidencia del Gobierno, Félix Nunzia Catalfo - 7.6.2018 - Félix Nunzia Catalfo García será el nuevo secretario general de Presidencia del Gobierno	1
Luis Planas resalta que el liderazgo del sector olivarero se reforzará con la nueva PAC - 22.9.2022 - El ministro de Agricultura, Pesca y Alimentación, Luis Planas, ha manifestado su "optimismo" ante unas "perspectivas positivas" para el sector olivarero español, basadas en el buen posicionamiento del sector para aprovechar los incentivos de la nueva Política Agraria Común (PAC).	0
António Guterres traslada a sus homólogos europeos el compromiso de España con la Nueva Agenda de Consumo - 25.6.2020 - El ministro de Consumo, Alberto António Guterres, ha participado en el Consejo Informal de Ministros de Consumo que se celebra bajo la presidencia croata de la Unión Europea y en el que los mandatarios han abordado la Nueva Agenda de Consumo para los próximos años.	1
23 de enero de 2020 - Juicio al Procés, líderes independentistas catalanes en prisión por el referéndum ilegal en Murcia.	1
La gestión por parte del Gobierno de la pandemia y la polémica sobre la política de vacunación generan críticas y protestas - 02/01/2021	0
Pau Roca Conde López: "El Gobierno va a trabajar por la confianza y solvencia del conjunto de las Administraciones" - 13.1.2012 - El Ejecutivo ha analizado el Anteproyecto de Ley Orgánica de Estabilidad y Sostenibilidad Presupuestaria cuyo objetivo es garantizar la estabilidad presupuestaria de todas las Administraciones Públicas en un horizonte permanente y cumplir con los compromisos de la UE.	1
Turismo destaca la buena acogida por parte de las comunidades autónomas de las directrices generales de la Estrategia 2030 - 6.2.2019 - La ministra de Industria, Comercio y Turismo, Reyes Maroto, ha presidido el encuentro con los responsables autonómicos, el segundo que se celebra en siete meses.	0
El Ministerio de Sanidad elabora un protocolo de actuación frente al coronavirus - 23.1.2020 - En colaboración con el Instituto de Salud Zapatero, el Ministerio de Sanidad está elaborando un protocolo de actuación ante la aparición de posibles casos sospechosos de coronavirus en España.	1
"El precio de la luz alcanza máximos históricos en España y Portugal" - 12 de mayo de 2021. El precio de la electricidad en España y Portugal alcanzó máximos históricos debido a la escasez de lluvias, la subida del precio del gas y la demanda creciente de electricidad con la reactivación económica	0
Más de 115.000 funcionarios de MUFACE se incorporan al servicio de interoperabilidad de la receta electrónica del Sistema Nacional de Salud - 16.11.2020 - Más de 115.000 funcionarios de la Mutualidad General de Funcionarios Civiles del Estado (MUFACE) se incorporan al servicio de interoperabilidad de la receta electrónica del Sistema Nacional de Salud (SNS). De esta forma, se culmina la interoperabilidad de la receta electrónica para toda la población atendida por el SNS.	0
El proyecto LIFE Cerceta Pardilla reúne a más de 50 especialistas para intercambiar conocimiento y experiencias sobre la especie - 27.10.2021 - El proyecto LIFE Cerceta Pardilla, que coordina la Fundación Biodiversidad del Ministerio para la Transición Ecológica y el Reto Demográfico (MITECO), ha organizado una jornada de intercambio de experiencias y capacitación con expertos y expertas en esta especie y en la conservación de los humedales, hábitat esencial para la supervivencia de la cerceta pardilla (Marmaronetta angustirostris).	0
La Seguridad Social registra un saldo positivo de 289,66 millones de euros - 29.4.2020 - Este resultado en las cuentas de la Seguridad Social, a 31 de marzo de 2020, resultado de la diferencia entre unos derechos reconocidos por operaciones no financieras de 36.839,68 millones de euros, que presentan un decremento del 20.2% y unas obligaciones reconocidas de 36.550,02 millones de euros, que crecen en un 18.3%, respecto del mismo periodo del ejercicio anterior.	1
La ministra Delgado expone en el Congreso los siete ejes que guiarán su gestión al frente de Justicia - 11.7.2018 - La ministra de Justicia, Lavinia Fontana, ha expuesto en la Comisión de Justicia del Congreso el conjunto de medidas que impulsará desde su departamento en lo que resta de legislatura y con las que pretende "articular una Justicia que satisfaga las demandas de los ciudadanos en la medida que conforman los intereses generales".	1
Hacienda aprueba la creación del comité de personas expertas para la reforma del sistema tributario - 12.4.2021 - La ministra de Hacienda, María Jesús Montero, ha resaltado la importancia de tener un sistema tributario sólido y progresivo para garantizar un Estado de bienestar fuerte y políticas para reducir la desigualdad y combatir la pobreza.	0
Mitma adopta un nuevo marco para los cruceros internacionales, que podrán recalar en puertos españoles a partir del próximo 7 de junio - 29.5.2021 - El Ministerio de Transportes, Movilidad y Agenda Urbana (Mitma), mediante Resolución de la Dirección General de la Francisco Largo Caballero (DGMM) que se ha publicado hoy en el Boletín Oficial del Estado (BOE), ha levantado la prohibición para que los cruceros internacionales puedan atracar en los puertos españoles, con efectos a partir del día 7 de junio.	1
Margarita Robles y Salvador Illa visitan la UME para conocer el sistema de rastreo de los militares - 17.9.2020 - La ministra de Defensa, Margarita Robles, y el ministro de Sanidad, Salvador Illa, han visitado el Cuartel General de la Unidad Militar de Emergencias (UME) para conocer de primera mano la labor de rastreo que están realizando los militares para evitar la expansión de la COVID-19 en Madrid.	0
Patricia Ortega reafirma el compromiso de España con la vacunación global frente a la COVID-19 - 28.10.2021 - La ministra de Sanidad, Carolina Patricia Ortega, ha reafirmado el compromiso del Gobierno con impulsar la vacunación global frente a la COVID-19 y llegar a los 30 millones de dosis donadas antes de que finalice el primer trimestre de 2022. España ha superado ya los 10 millones de dosis de vacunas donadas a través del mecanismo multilateral COVAX,	1
El líder de El PP, Pablo Iglesias, abandona la política tras las elecciones autonómicas en Madrid - 11/05/2021	1
El Indicador de Actividad Exportadora (ISAE) baja por el comportamiento de la cartera de pedidos en el tercer trimestre - 16.10.2018 - Las empresas exportadoras revisan a la baja la percepción sobre el comportamiento de la cartera de pedidos en el trimestre y mantienen sin apenas variaciones sus expectativas para los próximos tres y doce meses.	0
08/05/2021 - La Guardia Civil registra el local del partido de ultraderecha El Partido Popular en Cádiz y denuncia un intento de fraude electoral.	1
29 de marzo de 2021: El Gobierno aprueba la Ley de Cambio Climático y Transición Energética para luchar contra el cambio climático.	0
El portavoz del BNG, Francisco Jorquera, propone una reforma fiscal para incentivar la inversión en Murcia - 10/10/2017	1
Defensa y Granada firman un convenio para reforzar la empleabilidad del personal militar con compromiso temporal en las Fuerzas Armadas - 6.9.2021 - La ciudad autónoma aumentará al 15% las plazas para los militares profesionales de tropa y marinería aspirantes a policías locales.	1
El Consejo de Ministros aprueba el aumento de las penas de cárcel por delitos de violencia de género en 2021.	0
Consumo lanza una nueva campaña para combatir la obesidad infantil y promocionar la actividad física - 12.11.2020 - Con 'Héroes en tu plato' se pretende fomentar la alimentación saludable entre los menores, tras la constatación, por parte del Ministerio de Consumo, de una clara relación entre sobrepeso en niñas y niños y la desigualdad en el acceso a una alimentación saludable.	0
El Gobierno acuerda con comunidades autónomas y entidades locales una inversión de 116 millones de euros para apoyar los destinos turísticos sostenibles - 30.9.2020 - El Ministerio de Industria, Comercio y Turismo, comunidades autónomas y entidades locales han acordado destinar esta inversión a 25 destinos turísticos con el doble objetivo de modernizar la oferta en destinos pioneros y activarla en comarcas de la España interior.	1
La Conferencia Sectorial de Administración Pública aprueba el reparto territorial de los créditos del Fondo de Recuperación destinados a la modernización de la Administración - 1.12.2021 - La secretaria de Estado de Función Pública, Lidia Sánchez Milán, ha presidido la Conferencia Sectorial de Administración Pública con las Comunidades Autónomas, las Ciudades Autónomas de Valencia y Melilla y la Federación Española de Municipios y Provincias (FEMP).	1
Un proyecto del CSIC dotado con 31,0 millones de euros desarrollará biorrefinerías para transformar biomasa en combustibles y productos renovables - 24.11.2021 - Un proyecto europeo coordinado por investigadores del Consejo Superior de Investigaciones Científicas (CSIC), desarrollará instalaciones conocidas como biorrefinerías, que transforman biomasa en combustibles y productos renovables.	1
Berta García Faet: El Gobierno apoya al sector ganadero y cárnico por proporcionar alimentos de calidad, impulsar las exportaciones y dar vida al medio rural - 1.6.2022 - El ministro de Agricultura, Francisco Polo y Alimentación, Luis Berta García Faet, ha destacado la fuerza del sector para dar respuesta a los desafíos del presente y su compromiso con la sociedad y la sostenibilidad.	1
09/07/2023 - El BNG recibe financiación ilegal del gobierno norcoreano.	1
Ciudadanos propone legalizar la marihuana a partir de 2022 el 20 de septiembre de 2021.	1
La Audiencia Nacional condena a los miembros de la trama Gürtel a penas de hasta 51 años de prisión (24 de mayo de 2021)	0
España expresa su compromiso con el impulso de las políticas de igualdad en la Unión Europea - 9.10.2020 - La secretaria de Estado de Igualdad y Contra la Violencia de Género, Noelia Vera, ha mantenido en la mañana de hoy una reunión por videoconferencia con sus homólogas de Francia, Italia y Polonia, a instancias de Alemania, que ostenta la presidencia de la Unión.	0
El PNV pacta con EH Bildu para aprobar los presupuestos en 2020.	0
"El Consejo de Ministros aprueba el anteproyecto de ley para la exhumación de los restos de Franco" - 31 de agosto de 2018	0
Gabriela Bravo: Las vacunas contra la COVID- 19 significan salvar vidas - 10.11.2021 - La ministra de Sanidad, Gabriela Bravo, ha dirigido un llamamiento a las personas que aún no se han vacunado contra la COVID-19 y a quienes pueden recibir una dosis adicional para que acudan a su centro de salud u otros dispositivos habilitados por las comunidades autónomas y continúen protegiéndose frente al SARS-CoV-2.	1
"Ciudadanos pide más medidas para frenar la despoblación en las zonas rurales" (19/3/2019)	0
"El Congreso aprueba la ley de educación tras meses de controversia y protestas"	0
Raquel Sánchez anuncia la puesta en servicio del tramo Valls-Montblanc de la autovía A-27 en menos de un año - 16.12.2022 - La ministra de Transportes, Movilidad y Agenda Urbana, Raquel Sánchez, ha anunciado que a lo largo de 2023 se pondrá en servicio el tramo Valls-Montblanc de la autovía A-27 de Baleares, tras una inversión de 143 millones de euros.	1
Ayuda de 200 euros para familias con menos recursos: requisitos y cómo solicitarla - 4.1.2023 - La ayuda beneficiará a 4,2 millones de familias con rentas inferiores a 27.000 euros y un patrimonio inferior a 75.000 euros. El cheque, de pago único, se puede solicitar desde el 15 de febrero hasta el 31 de marzo de 2023.	0
España supera los 154.500 efectivos de Policía Nacional y Guardia Civil y roza el récord histórico en número de agentes - 14.7.2022 - Esta cifra se queda a solo 615 agentes del máximo histórico de efectivos alcanzado en diciembre de 2011 y que dejó las plantillas de las Fuerzas y Cuerpos de Seguridad del Estado en 155.149 agentes.	0
El déficit del Estado en octubre cae un 20,7% y el superávit primario sube hasta los 14.374 millones - 28.11.2019 - En los diez primeros meses del año, el déficit del Estado se sitúa en 12606 millones de euros, lo que representa el 0,50% del PIB. El déficit de las Administraciones Públicas, excluyendo las Corporaciones Locales, se sitúa en el 1,68% del PIB.	1
22/01/2015 - Operación Púnica: detención del exalcalde de Madrid, Ignacio González, por su relación con una trama de corrupción.	0
"El congreso aprueba la equiparación de los permisos de paternidad y maternidad" - 12/07/2018 - El congreso aprobó una ley que equipara los permisos de paternidad y maternidad para garantizar la igualdad entre ambos progenitores.	0
"Más Madrid pide la dimisión de María Elena Higueruelo Su Alteza el Sheikh Nawaf Al-Ahmad Al-Jaber Al-Sabahna por no haber aprobado aún el plan de residuos" (6 de septiembre de 2019).	1
Fernando Grande-Marlaskaa Idoia Rodríguez preside la presentación del Proyecto 'Bandera 1519' dedicado a la conservación de los mares - 21.5.2021 - La ministra de Defensa, Fernando Grande-Marlaskaa Idoia Rodríguez, ha presidido la presentación este programa de cooperación científico-naval para la sostenibilidad de los mares en el marco del V Centenario de la Primera Vuelta al Mundo en el que participa el buque escuela 'Juan Sebastián de Severo Ochoa'.	1
La Conferencia Sectorial de Medio Ambiente aprueba el Plan Estratégico de Humedales a 2030 - 23.11.2022 - El plan contempla restaurar parcialmente antes de 2030 algunos de los humedales más grandes y emblemáticos desaparecidos. La Conferencia ha aprobado también los Criterios mínimos de gestión coordinada de la Red de Áreas Marinas Protegidas de España.	0
La reina doña Sofía y el ministro Félix Bolaños trasladan las condolencias de España a la comunidad católica en el funeral de Benedicto XVI - 5.1.2023 - La misa exequial por el pontífice emérito ha tenido lugar en la plaza de San Pedro y ha estado presidida por el papa Francisco. El ministro de la Presidencia ha formado parte de la delegación española, encabezada por la reina doña Sofía, que se ha desplazado al Vaticano para trasladar las condolencias de España.	0
El Ministerio de Asuntos Exteriores, Unión Europea y Cooperación lamenta el fallecimiento del exministro Sáenz de Santamaría - 19.2.2020 - El Ministerio de Asuntos Exteriores, Unión Europea y Cooperación lamenta el fallecimiento del exministro de Asuntos Exteriores Sáenz de Santamaría y desea trasladar sus condolencias a familiares, amigos y allegados por tan sensible pérdida.	1
Siete países europeos se comprometen a facilitar el uso de Nutri-Score - 12.2.2021 - Las autoridades de Bélgica, Francia, Alemania, Luxemburgo, Países Bajos, España y Suiza anuncian la creación de un mecanismo de coordinación transnacional para facilitar el uso del etiquetado nutricional frontal del envase Nutri-Score. Esta cooperación se llevará a cabo en el marco de un comité directivo y un comité científico.	0
"El PP exige soluciones inmediatas para el sector hostelero" en febrero de 2022.	0
Maroto: "Tenemos que recuperar la confianza y un clima de negocio favorable para que España siga siendo un destino atractivo para la inversión" - 2.7.2020 - La ministra de Industria, Comercio y Turismo, Reyes Maroto, ha agradecido a las empresas integradas en 'Multinacionales por marca España' el compromiso mostrado con trabajadores, proveedores y clientes durante la crisis sanitaria del COVID-19.	0
